complaint_id,actual_withdrawal_id,actual_h3_cell,actual_atm_id,actual_withdrawal_timestamp,actual_withdrawal_amount,time_to_cashout_seconds,cashout_occurred
CMP00008339,WDR00010036,883db010e5fffff,ATM001544,2024-05-20T08:52:45,599.87,3244.0,True
CMP00008340,WDR00010037,883d859291fffff,ATM001815,2024-01-24T21:19:00,5676.1,3171.0,True
CMP00008341,WDR00010038,88608c46a5fffff,ATM001984,2024-04-06T16:04:12,232773.28,3296.0,True
CMP00008342,,,,,,,False
CMP00008343,WDR00010039,883da21a83fffff,ATM000619,2024-11-27T21:36:20,6586.19,2967.0,True
CMP00008344,WDR00010040,88618b31e5fffff,ATM001703,2024-05-19T08:54:39,25125.89,1850.0,True
CMP00008345,WDR00010041,8860ae96bdfffff,ATM001932,2024-04-02T21:51:44,18737.86,2894.0,True
CMP00008345,WDR00010042,8860ae96bdfffff,ATM001932,2024-04-02T22:16:05,69400.06,4355.0,True
CMP00008346,WDR00010043,8842edb963fffff,ATM001580,2024-05-01T10:08:02,5159.33,1962.0,True
CMP00008347,WDR00010044,883cf502d3fffff,ATM001510,2024-07-17T13:59:07,178298.17,1709.0,True
CMP00008348,WDR00010045,883c126425fffff,ATM001856,2024-12-30T21:43:46,3821.32,2150.0,True
CMP00008349,WDR00010046,886085a9e3fffff,ATM001604,2024-04-30T17:32:34,678.87,3001.0,True
CMP00008349,WDR00010047,8860868645fffff,ATM001716,2024-04-30T17:48:37,1274.38,3964.0,True
CMP00008350,WDR00010048,883da6aabbfffff,ATM001723,2024-04-12T09:40:47,700.02,928.0,True
CMP00008351,WDR00010049,88611a4011fffff,ATM001894,2024-11-07T15:42:55,3152.01,2448.0,True
CMP00008351,WDR00010050,88611a4011fffff,ATM001894,2024-11-07T16:11:29,7766.73,4162.0,True
CMP00008352,WDR00010051,88424bb8a9fffff,ATM001934,2024-07-06T16:09:58,20287.49,3042.0,True
CMP00008353,WDR00010052,883c1cc35bfffff,ATM001783,2024-05-10T19:12:38,11536.18,4165.0,True
CMP00008354,WDR00010053,883da218edfffff,ATM001027,2024-10-26T21:34:39,14643.76,7674.0,True
CMP00008355,,,,,,,False
CMP00008356,WDR00010054,883da16631fffff,ATM001520,2024-03-09T18:46:45,8767.34,8861.0,True
CMP00008357,,,,,,,False
CMP00008358,WDR00010055,883d3669a3fffff,ATM001890,2024-06-26T19:11:21,2008.9,6150.0,True
CMP00008359,WDR00010056,883dac3567fffff,ATM001731,2024-12-30T23:17:45,1921.39,4458.0,True
CMP00008360,WDR00010057,883c1eac89fffff,ATM001487,2024-10-18T21:08:17,4605.68,3982.0,True
CMP00008361,WDR00010058,883da11467fffff,ATM000601,2024-08-13T08:45:03,4086.55,4138.0,True
CMP00008362,WDR00010059,8861a86699fffff,ATM001683,2024-11-16T08:48:28,8912.39,2224.0,True
CMP00008363,WDR00010060,883da389a3fffff,ATM001937,2024-10-31T20:20:18,7347.1,3146.0,True
CMP00008364,WDR00010061,8860a38d97fffff,ATM001619,2024-06-06T07:50:32,17296.71,8262.0,True
CMP00008365,,,,,,,False
CMP00008366,,,,,,,False
CMP00008367,,,,,,,False
CMP00008368,WDR00010062,8842cd7351fffff,ATM001475,2024-05-21T08:07:25,59602.59,1300.0,True
CMP00008369,WDR00010063,886013124dfffff,ATM001459,2024-07-22T16:40:26,4236.32,929.0,True
CMP00008370,WDR00010064,883c22bacbfffff,ATM001730,2024-06-14T23:30:22,11179.13,1173.0,True
CMP00008371,WDR00010065,886084c167fffff,ATM001656,2024-12-28T18:12:42,60516.37,4593.0,True
CMP00008372,WDR00010066,883d145833fffff,ATM001538,2024-01-03T15:21:04,23130.2,3437.0,True
CMP00008372,WDR00010067,883d145833fffff,ATM001538,2024-01-03T15:45:21,62938.82,4894.0,True
CMP00008373,WDR00010068,883c126425fffff,ATM001856,2024-11-25T21:41:52,1933.43,8064.0,True
CMP00008374,WDR00010069,883c9e2565fffff,ATM001663,2024-10-01T20:16:08,7577.79,8007.0,True
CMP00008375,,,,,,,False
CMP00008376,,,,,,,False
CMP00008377,WDR00010070,8842db5727fffff,ATM001991,2024-03-16T20:46:44,1288.95,3473.0,True
CMP00008377,WDR00010071,8842db5727fffff,ATM001991,2024-03-16T20:59:28,7364.63,4237.0,True
CMP00008378,WDR00010072,8860b284e7fffff,ATM001935,2024-05-14T15:50:28,9994.23,1457.0,True
CMP00008378,WDR00010073,8860b28311fffff,ATM001787,2024-05-14T16:12:11,758.23,2760.0,True
CMP00008379,,,,,,,False
CMP00008380,WDR00010074,886035784dfffff,ATM001709,2024-04-02T12:01:36,44255.7,7479.0,True
CMP00008380,WDR00010075,886035784dfffff,ATM001709,2024-04-02T12:23:34,363565.3,8797.0,True
CMP00008381,WDR00010076,88603309b3fffff,ATM001470,2024-08-02T15:36:07,55549.87,7032.0,True
CMP00008381,WDR00010077,88603309b3fffff,ATM001470,2024-08-02T16:00:05,119646.0,8470.0,True
CMP00008382,WDR00010078,886096b00dfffff,ATM001812,2024-09-11T13:03:18,10688.09,4098.0,True
CMP00008383,WDR00010079,88608bcce5fffff,ATM000348,2024-09-23T16:48:48,32191.85,4209.0,True
CMP00008384,WDR00010080,8860169569fffff,ATM001257,2024-04-24T03:28:45,566.31,18052.0,True
CMP00008385,WDR00010081,883c18d5ebfffff,ATM001907,2024-06-18T19:06:41,16516.79,2733.0,True
CMP00008386,WDR00010082,8860a6389dfffff,ATM001499,2024-05-14T13:26:05,3101.83,1110.0,True
CMP00008386,WDR00010083,8860a6389dfffff,ATM001499,2024-05-14T13:50:59,15292.48,2604.0,True
CMP00008387,,,,,,,False
CMP00008388,WDR00010084,883dac3567fffff,ATM001731,2024-01-19T22:51:27,44678.33,4657.0,True
CMP00008388,WDR00010085,883da89425fffff,ATM001560,2024-01-19T23:05:48,2323.24,5518.0,True
CMP00008389,WDR00010086,883da18a91fffff,ATM001869,2024-10-30T00:41:03,153475.76,943.0,True
CMP00008390,WDR00010087,883da1025bfffff,ATM000593,2024-06-27T19:38:13,3368.6,6677.0,True
CMP00008391,WDR00010088,883c1632d9fffff,ATM001565,2024-09-04T19:01:41,4845.75,11714.0,True
CMP00008392,WDR00010089,88608b0b63fffff,ATM000084,2024-04-14T14:02:44,9190.69,3113.0,True
CMP00008393,,,,,,,False
CMP00008394,WDR00010090,883da218edfffff,ATM001027,2024-11-25T21:56:58,60295.16,850.0,True
CMP00008395,,,,,,,False
CMP00008396,WDR00010091,883c89b623fffff,ATM001998,2024-08-15T15:31:33,17910.56,2605.0,True
CMP00008397,,,,,,,False
CMP00008398,WDR00010092,88618961b9fffff,ATM001485,2024-12-12T02:55:45,18112.48,10513.0,True
CMP00008399,,,,,,,False
CMP00008400,WDR00010093,8842dca213fffff,ATM001415,2024-05-10T17:47:36,514.14,802.0,True
CMP00008400,WDR00010094,8842dd46c9fffff,ATM001780,2024-05-10T18:04:27,14936.75,1813.0,True
CMP00008401,,,,,,,False
CMP00008402,WDR00010095,8860b5836bfffff,ATM001677,2024-11-16T20:21:09,32228.14,9458.0,True
CMP00008403,WDR00010096,8842edb963fffff,ATM001580,2024-02-11T17:36:37,2043.44,6482.0,True
CMP00008403,WDR00010097,8842edb963fffff,ATM001580,2024-02-11T17:42:47,1075.64,6852.0,True
CMP00008404,WDR00010098,883c1a1525fffff,ATM001876,2024-05-26T21:41:40,35895.02,994.0,True
CMP00008405,WDR00010099,8860a25b1dfffff,ATM000707,2024-06-17T15:46:29,125663.42,707.0,True
CMP00008406,WDR00010100,8860a0caa7fffff,ATM001463,2024-05-15T08:21:45,31610.54,1455.0,True
CMP00008407,WDR00010101,883c16b761fffff,ATM001591,2024-08-19T22:07:22,6788.23,2622.0,True
CMP00008407,WDR00010102,883c16b761fffff,ATM001591,2024-08-19T22:15:47,24015.39,3127.0,True
CMP00008408,WDR00010103,883c96d695fffff,ATM001745,2024-04-22T19:00:05,1578.02,3210.0,True
CMP00008408,WDR00010104,883c96d695fffff,ATM001745,2024-04-22T19:26:17,12484.95,4782.0,True
CMP00008409,WDR00010105,883cad74e9fffff,ATM001958,2024-08-01T14:47:02,3618.85,8669.0,True
CMP00008410,WDR00010106,883c31a99dfffff,ATM001473,2024-08-07T21:10:52,4689.8,570.0,True
CMP00008411,WDR00010107,883d94c66dfffff,ATM001863,2024-03-25T19:02:28,16469.1,2037.0,True
CMP00008412,WDR00010108,88609a1947fffff,ATM001976,2024-01-30T17:00:42,6302.97,13212.0,True
CMP00008413,,,,,,,False
CMP00008414,,,,,,,False
CMP00008415,WDR00010109,8842edb963fffff,ATM001580,2024-03-19T03:47:52,39442.65,7587.0,True
CMP00008416,WDR00010110,8860322555fffff,ATM001858,2024-05-14T01:10:59,198722.77,14866.0,True
CMP00008417,,,,,,,False
CMP00008418,WDR00010111,8842ceb59bfffff,ATM000724,2024-07-11T11:28:07,5147.29,1999.0,True
CMP00008418,WDR00010112,88608b0a37fffff,ATM001274,2024-07-11T11:41:50,28177.83,2822.0,True
CMP00008419,WDR00010113,883d1aa0d7fffff,ATM001673,2024-11-06T20:18:52,44785.17,1894.0,True
CMP00008420,WDR00010114,88609ed061fffff,ATM001628,2024-06-26T21:02:47,2606.84,3548.0,True
CMP00008421,WDR00010115,883d8dcd5dfffff,ATM001325,2024-10-29T20:34:01,1719.29,3186.0,True
CMP00008421,WDR00010116,883d8dcd55fffff,ATM001012,2024-10-29T20:46:52,953.97,3957.0,True
CMP00008421,WDR00010117,883cf2b15bfffff,ATM001963,2024-10-29T21:00:05,2176.13,4750.0,True
CMP00008421,WDR00010118,883cf2b15bfffff,ATM001963,2024-10-29T21:07:38,3062.38,5203.0,True
CMP00008422,WDR00010119,883da11425fffff,ATM000791,2024-08-22T09:39:20,504247.85,2300.0,True
CMP00008423,WDR00010120,883d9d9b03fffff,ATM001859,2024-10-22T12:50:26,1511.33,5150.0,True
CMP00008423,WDR00010121,883d9d9b03fffff,ATM001859,2024-10-22T13:17:45,791.3,6789.0,True
CMP00008424,WDR00010122,8860264097fffff,ATM001449,2024-10-01T16:36:38,6685.58,7972.0,True
CMP00008425,WDR00010123,883cf2c63dfffff,ATM000170,2024-09-29T20:48:15,21512.38,990.0,True
CMP00008426,,,,,,,False
CMP00008427,WDR00010124,883d13549dfffff,ATM001402,2024-03-27T19:39:47,3149.8,5196.0,True
CMP00008427,WDR00010125,883d12a231fffff,ATM001897,2024-03-27T20:07:35,9144.66,6864.0,True
CMP00008428,WDR00010126,883cf2c441fffff,ATM000698,2024-12-28T01:26:29,331839.71,1693.0,True
CMP00008428,WDR00010127,886092d6c1fffff,ATM001484,2024-12-28T01:46:02,819.32,2866.0,True
CMP00008429,WDR00010128,88608b564dfffff,ATM001287,2024-10-30T17:37:10,16866.18,8943.0,True
CMP00008430,,,,,,,False
CMP00008431,WDR00010129,8860a07543fffff,ATM001541,2024-07-20T12:14:28,3025.36,3593.0,True
CMP00008432,WDR00010130,88601c4309fffff,ATM001636,2024-05-26T21:13:10,3706.82,2290.0,True
CMP00008433,WDR00010131,883cf38b43fffff,ATM001885,2024-03-13T13:20:00,1430.83,2642.0,True
CMP00008434,WDR00010132,8860b100cbfffff,ATM001531,2024-04-21T19:56:02,2746.98,872.0,True
CMP00008435,WDR00010133,883c16b761fffff,ATM001591,2024-09-07T15:16:32,19612.46,1297.0,True
CMP00008435,WDR00010134,883c16b761fffff,ATM001591,2024-09-07T15:26:11,7303.53,1876.0,True
CMP00008436,WDR00010135,883da1c517fffff,ATM001860,2024-04-24T12:26:49,2664.69,4277.0,True
CMP00008436,WDR00010136,883c96c9d7fffff,ATM001942,2024-04-24T12:34:46,1492.31,4754.0,True
CMP00008437,,,,,,,False
CMP00008438,WDR00010137,886095c191fffff,ATM001895,2024-06-25T21:17:26,97.35,4229.0,True
CMP00008438,WDR00010138,886095c191fffff,ATM001895,2024-06-25T21:34:37,2156.71,5260.0,True
CMP00008438,WDR00010139,886094b349fffff,ATM001568,2024-06-25T21:43:09,14211.02,5772.0,True
CMP00008438,WDR00010140,883d8cb9b9fffff,ATM001540,2024-06-25T21:49:28,3632.61,6151.0,True
CMP00008439,WDR00010141,8860b5c589fffff,ATM001902,2024-11-05T08:14:11,12255.04,12153.0,True
CMP00008440,WDR00010142,883cf2d4e3fffff,ATM000259,2024-06-22T00:01:50,2242.25,8979.0,True
CMP00008441,WDR00010143,883db385e9fffff,ATM001840,2024-01-27T20:22:46,138218.16,5162.0,True
CMP00008441,WDR00010144,883db385e9fffff,ATM001840,2024-01-27T20:28:17,6585.05,5493.0,True
CMP00008442,WDR00010145,883d145833fffff,ATM001538,2024-09-19T15:34:58,170837.66,3206.0,True
CMP00008443,WDR00010146,88425822adfffff,ATM001616,2024-06-30T22:17:15,18669.17,5121.0,True
CMP00008443,WDR00010147,88425822adfffff,ATM001616,2024-06-30T22:37:41,897.37,6347.0,True
CMP00008443,WDR00010148,88425822adfffff,ATM001616,2024-06-30T22:54:17,12694.96,7343.0,True
CMP00008444,WDR00010149,8842522537fffff,ATM001793,2024-05-24T00:08:46,21668.44,2340.0,True
CMP00008445,,,,,,,False
CMP00008446,WDR00010150,8842edb963fffff,ATM001580,2024-05-12T00:29:01,23655.01,14627.0,True
CMP00008447,WDR00010151,8860021297fffff,ATM001674,2024-03-26T23:24:59,6334.05,783.0,True
CMP00008448,,,,,,,False
CMP00008449,,,,,,,False
CMP00008450,,,,,,,False
CMP00008451,WDR00010152,883d131a4bfffff,ATM001882,2024-06-16T22:16:07,9741.79,9315.0,True
CMP00008452,WDR00010153,8860b60727fffff,ATM001495,2024-05-05T02:31:45,32131.5,10701.0,True
CMP00008453,WDR00010154,88619a452dfffff,ATM001626,2024-03-28T02:49:14,1280.17,6601.0,True
CMP00008453,WDR00010155,88619a452dfffff,ATM001626,2024-03-28T03:01:41,338.6,7348.0,True
CMP00008454,WDR00010156,8860a25b63fffff,ATM000443,2024-08-15T13:11:31,1179.76,4144.0,True
CMP00008454,WDR00010157,883cf4b593fffff,ATM001750,2024-08-15T13:28:11,400.54,5144.0,True
CMP00008455,WDR00010158,883cf0aedbfffff,ATM001630,2024-02-08T02:46:48,20627.24,9403.0,True
CMP00008455,WDR00010159,883cf2d4abfffff,ATM000977,2024-02-08T02:56:16,4290.09,9971.0,True
CMP00008456,WDR00010160,883cadb549fffff,ATM001914,2024-05-31T20:06:24,16276.75,619.0,True
CMP00008457,WDR00010161,88619958dbfffff,ATM001445,2024-01-27T20:42:10,324013.7,623.0,True
CMP00008458,WDR00010162,883da18d87fffff,ATM000776,2024-03-07T00:06:17,29925.11,13098.0,True
CMP00008459,WDR00010163,886091422dfffff,ATM001403,2024-06-01T20:43:02,24773.01,3195.0,True
CMP00008459,WDR00010164,886091422dfffff,ATM001403,2024-06-01T21:07:17,7990.51,4650.0,True
CMP00008460,WDR00010165,883c1b30d3fffff,ATM001784,2024-04-14T13:29:30,233057.69,9733.0,True
CMP00008461,WDR00010166,8842eac931fffff,ATM001917,2024-09-13T11:07:25,12930.98,3553.0,True
CMP00008461,WDR00010167,8842c01533fffff,ATM001552,2024-09-13T11:31:05,1815.53,4973.0,True
CMP00008462,WDR00010168,8860350c35fffff,ATM001781,2024-07-26T00:22:32,79372.21,2017.0,True
CMP00008463,,,,,,,False
CMP00008464,WDR00010169,88611bb49bfffff,ATM001548,2024-10-06T14:18:00,42510.04,2036.0,True
CMP00008465,,,,,,,False
CMP00008466,WDR00010170,88618caa8dfffff,ATM001652,2024-04-30T21:06:40,114196.75,2071.0,True
CMP00008466,WDR00010171,88618d80b7fffff,ATM001715,2024-04-30T21:20:48,20401.08,2919.0,True
CMP00008466,WDR00010172,8860145b49fffff,ATM000251,2024-04-30T21:50:17,37722.58,4688.0,True
CMP00008467,WDR00010173,8860a25981fffff,ATM001291,2024-01-31T13:39:42,9788.95,2036.0,True
CMP00008467,WDR00010174,8860a25b1dfffff,ATM000086,2024-01-31T13:59:35,11917.9,3229.0,True
CMP00008468,WDR00010175,8860313019fffff,ATM001476,2024-04-02T20:07:31,13529.32,3401.0,True
CMP00008469,WDR00010176,8861892595fffff,ATM000688,2024-04-22T08:09:01,133020.65,3446.0,True
CMP00008470,WDR00010177,883da102ddfffff,ATM001322,2024-12-14T23:41:54,411.16,8239.0,True
CMP00008470,WDR00010178,883da1d5bbfffff,ATM001692,2024-12-15T00:08:06,3404.23,9811.0,True
CMP00008471,WDR00010179,8860adb2b1fffff,ATM001436,2024-03-01T07:29:26,27893.52,4395.0,True
CMP00008471,WDR00010180,8860adb2b1fffff,ATM001436,2024-03-01T07:54:40,14980.86,5909.0,True
CMP00008472,,,,,,,False
CMP00008473,WDR00010181,8860ae96bdfffff,ATM001932,2024-01-08T20:16:16,4578.45,608.0,True
CMP00008474,WDR00010182,8860b3ca47fffff,ATM001911,2024-03-18T22:52:44,10194.37,13651.0,True
CMP00008475,WDR00010183,883da11753fffff,ATM001253,2024-06-29T10:20:42,813120.32,3074.0,True
CMP00008476,WDR00010184,883da195a1fffff,ATM000998,2024-03-27T23:20:41,15410.0,959.0,True
CMP00008477,WDR00010185,8860222053fffff,ATM001841,2024-02-18T00:51:27,1312.85,8829.0,True
CMP00008477,WDR00010186,8842cea453fffff,ATM001081,2024-02-18T01:01:14,5955.22,9416.0,True
CMP00008478,WDR00010187,8842cea12bfffff,ATM000422,2024-02-28T15:43:14,118696.08,2523.0,True
CMP00008479,WDR00010188,883c186c29fffff,ATM001956,2024-10-09T18:07:46,237011.16,628.0,True
CMP00008480,WDR00010189,886031c84bfffff,ATM001622,2024-09-06T21:46:48,3364.92,339.0,True
CMP00008481,WDR00010190,88609a2587fffff,ATM001401,2024-10-13T07:35:03,10253.11,2631.0,True
CMP00008482,WDR00010191,8861892a45fffff,ATM001022,2024-12-04T16:06:39,127431.29,2027.0,True
CMP00008483,WDR00010192,886032c699fffff,ATM001893,2024-02-20T07:12:19,167240.28,7687.0,True
CMP00008484,WDR00010193,8860b46c65fffff,ATM001573,2024-07-22T16:12:43,5137.18,3940.0,True
CMP00008484,WDR00010194,8860b46c65fffff,ATM001573,2024-07-22T16:27:49,565.71,4846.0,True
CMP00008485,,,,,,,False
CMP00008486,WDR00010195,88608bcce5fffff,ATM000348,2024-02-17T16:04:33,21589.63,8417.0,True
CMP00008487,WDR00010196,883da1161dfffff,ATM000589,2024-05-24T20:32:23,24552.64,1426.0,True
CMP00008487,WDR00010197,883da1161dfffff,ATM000589,2024-05-24T20:46:02,3629.72,2245.0,True
CMP00008488,WDR00010198,883d8a1731fffff,ATM001691,2024-05-04T22:49:36,38536.21,2775.0,True
CMP00008489,WDR00010199,8842e358b3fffff,ATM001862,2024-04-20T22:49:44,63464.96,8898.0,True
CMP00008490,,,,,,,False
CMP00008491,WDR00010200,883da100a1fffff,ATM001758,2024-04-07T21:01:34,10146.78,6665.0,True
CMP00008491,WDR00010201,883da100a1fffff,ATM001758,2024-04-07T21:26:39,2585.76,8170.0,True
CMP00008492,WDR00010202,8842eac931fffff,ATM001917,2024-02-01T14:41:48,7006.39,2453.0,True
CMP00008492,WDR00010203,8842ea90cbfffff,ATM001467,2024-02-01T14:58:19,12269.99,3444.0,True
CMP00008492,WDR00010204,8842eac931fffff,ATM001917,2024-02-01T15:17:49,188.9,4614.0,True
CMP00008492,WDR00010205,8842eabb2dfffff,ATM001910,2024-02-01T15:37:51,7383.83,5816.0,True
CMP00008493,WDR00010206,883c18c493fffff,ATM001821,2024-07-12T10:48:49,39151.92,795.0,True
CMP00008494,,,,,,,False
CMP00008495,WDR00010207,88424a2eb1fffff,ATM001697,2024-12-30T10:53:17,6224.45,1586.0,True
CMP00008496,WDR00010208,883c1b30d3fffff,ATM001784,2024-01-28T21:47:50,50343.37,1000.0,True
CMP00008497,WDR00010209,8842d9aa2bfffff,ATM001589,2024-08-27T15:21:07,57016.9,1562.0,True
CMP00008498,WDR00010210,883cf6259bfffff,ATM001438,2024-07-11T13:15:33,39282.49,3588.0,True
CMP00008499,WDR00010211,8860a25b1dfffff,ATM000707,2024-12-01T09:58:11,2439.18,8410.0,True
CMP00008500,WDR00010212,8860b44f13fffff,ATM001572,2024-01-02T20:28:26,10143.31,2573.0,True
CMP00008501,,,,,,,False
CMP00008502,WDR00010213,883d820f21fffff,ATM001768,2024-06-01T20:05:00,51687.18,7840.0,True
CMP00008503,WDR00010214,8860152683fffff,ATM001836,2024-01-04T16:25:11,4607.01,2284.0,True
CMP00008504,WDR00010215,8842ea3acbfffff,ATM001456,2024-09-14T17:26:37,24953.15,1941.0,True
CMP00008504,WDR00010216,8842edb963fffff,ATM001580,2024-09-14T17:36:20,77267.85,2524.0,True
CMP00008505,,,,,,,False
CMP00008506,WDR00010217,8842ea90cbfffff,ATM001467,2024-10-22T16:20:40,18781.1,3328.0,True
CMP00008507,,,,,,,False
CMP00008508,WDR00010218,8860b21b21fffff,ATM001795,2024-04-26T10:32:32,15989.54,1066.0,True
CMP00008509,WDR00010219,883da10235fffff,ATM001941,2024-07-28T13:43:48,2191.71,1498.0,True
CMP00008509,WDR00010220,883da10235fffff,ATM001941,2024-07-28T13:52:02,4475.21,1992.0,True
CMP00008509,WDR00010221,883da10235fffff,ATM001941,2024-07-28T14:02:46,431.6,2636.0,True
CMP00008510,WDR00010222,8860964c21fffff,ATM001909,2024-09-23T20:52:32,1539.26,3868.0,True
CMP00008511,WDR00010223,8860b44f13fffff,ATM001572,2024-06-17T20:09:20,4388.01,8212.0,True
CMP00008512,WDR00010224,8842edb963fffff,ATM001580,2024-03-24T04:25:24,26783.71,3877.0,True
CMP00008513,WDR00010225,883d1052d5fffff,ATM001927,2024-07-15T18:37:09,1977.96,1481.0,True
CMP00008514,WDR00010226,886032d489fffff,ATM001693,2024-11-29T14:06:31,426001.07,2646.0,True
CMP00008515,WDR00010227,883da18a91fffff,ATM001869,2024-05-16T18:28:33,57395.22,1464.0,True
CMP00008516,WDR00010228,883da886bbfffff,ATM001848,2024-02-03T16:56:21,467287.33,2575.0,True
CMP00008517,,,,,,,False
CMP00008518,WDR00010229,88425822adfffff,ATM001616,2024-08-15T21:40:37,14516.43,10561.0,True
CMP00008519,WDR00010230,8860145b49fffff,ATM000709,2024-04-09T23:31:10,5106.73,2171.0,True
CMP00008520,WDR00010231,883da11569fffff,ATM000920,2024-03-23T04:55:32,5648.17,3867.0,True
CMP00008520,WDR00010232,883da110bdfffff,ATM000935,2024-03-23T05:05:26,14066.17,4461.0,True
CMP00008520,WDR00010233,883da1175dfffff,ATM000371,2024-03-23T05:26:45,284.04,5740.0,True
CMP00008520,WDR00010234,883da1175dfffff,ATM001327,2024-03-23T05:53:27,90.36,7342.0,True
CMP00008521,,,,,,,False
CMP00008522,,,,,,,False
CMP00008523,WDR00010235,8860122813fffff,ATM001794,2024-03-17T17:01:07,4151.35,10715.0,True
CMP00008524,WDR00010236,8842484425fffff,ATM001633,2024-05-07T11:30:42,19388.21,1900.0,True
CMP00008525,WDR00010237,8861ab010bfffff,ATM001965,2024-10-30T20:23:33,5031.34,2927.0,True
CMP00008526,WDR00010238,886014580bfffff,ATM000963,2024-04-24T15:56:06,66173.67,2159.0,True
CMP00008527,WDR00010239,883da4173dfffff,ATM001434,2024-07-01T12:51:59,6194.48,875.0,True
CMP00008528,,,,,,,False
CMP00008529,WDR00010240,8860aa2599fffff,ATM001437,2024-07-12T18:44:38,18372.85,2833.0,True
CMP00008530,,,,,,,False
CMP00008531,WDR00010241,883d84ca6dfffff,ATM001954,2024-06-10T04:33:03,21609.86,3117.0,True
CMP00008532,WDR00010242,883c96c9d7fffff,ATM001942,2024-06-27T15:40:58,1047589.87,14945.0,True
CMP00008533,WDR00010243,883ca20e47fffff,ATM001900,2024-07-03T15:07:32,52092.33,1243.0,True
CMP00008534,WDR00010244,883cf2d415fffff,ATM000904,2024-08-20T18:39:11,350516.8,12891.0,True
CMP00008535,WDR00010245,883d8dc845fffff,ATM000314,2024-09-07T17:55:15,352289.58,5366.0,True
CMP00008536,WDR00010246,883d94c66dfffff,ATM001863,2024-08-03T12:19:01,14870.37,5980.0,True
CMP00008536,WDR00010247,883d94c66dfffff,ATM001863,2024-08-03T12:47:19,1404.58,7678.0,True
CMP00008537,WDR00010248,883c068961fffff,ATM001743,2024-11-08T18:20:34,19394.2,3130.0,True
CMP00008538,WDR00010249,883da4173dfffff,ATM001434,2024-12-05T16:47:30,1266.27,11458.0,True
CMP00008539,WDR00010250,883d99261dfffff,ATM001629,2024-01-06T13:35:15,200.58,2839.0,True
CMP00008539,WDR00010251,883d99261dfffff,ATM001629,2024-01-06T13:58:02,20186.46,4206.0,True
CMP00008540,WDR00010252,883d8d52bbfffff,ATM000718,2024-05-28T21:57:51,49840.87,1951.0,True
CMP00008541,WDR00010253,883cf1d439fffff,ATM001694,2024-12-28T09:21:44,60924.51,4521.0,True
CMP00008541,WDR00010254,883cf1d439fffff,ATM001694,2024-12-28T09:34:29,29440.19,5286.0,True
CMP00008542,WDR00010255,883d13549dfffff,ATM001402,2024-06-20T15:48:29,123139.1,362.0,True
CMP00008543,WDR00010256,886091422dfffff,ATM001403,2024-06-01T00:39:16,35283.73,12448.0,True
CMP00008544,WDR00010257,8842522537fffff,ATM001793,2024-07-08T18:03:54,5536.67,2136.0,True
CMP00008545,WDR00010258,88608b8da5fffff,ATM000651,2024-01-07T00:29:03,4612.23,3393.0,True
CMP00008545,WDR00010259,88608850d5fffff,ATM001143,2024-01-07T00:51:01,9961.45,4711.0,True
CMP00008545,WDR00010260,8842c3595dfffff,ATM001471,2024-01-07T00:57:53,682.56,5123.0,True
CMP00008545,WDR00010261,8842c3595dfffff,ATM001471,2024-01-07T01:13:27,1535.42,6057.0,True
CMP00008546,WDR00010262,883c8c80c1fffff,ATM001774,2024-11-23T18:13:51,19284.17,2352.0,True
CMP00008547,WDR00010263,8842c47059fffff,ATM001428,2024-06-12T07:12:34,12415.81,2176.0,True
CMP00008548,,,,,,,False
CMP00008549,WDR00010264,88608851d5fffff,ATM000648,2024-05-23T11:24:15,1598.42,1839.0,True
CMP00008550,WDR00010265,883d8c24dbfffff,ATM001016,2024-12-17T02:29:00,5256.97,6384.0,True
CMP00008550,WDR00010266,883d8c24dbfffff,ATM001016,2024-12-17T02:57:11,16973.64,8075.0,True
CMP00008551,WDR00010267,883db5ae11fffff,ATM001507,2024-06-17T09:58:52,114555.59,1243.0,True
CMP00008552,WDR00010268,88618d80b7fffff,ATM001715,2024-08-09T20:02:01,41020.81,9947.0,True
CMP00008553,WDR00010269,883d8dc0e5fffff,ATM001105,2024-08-19T15:20:02,594876.31,1496.0,True
CMP00008554,,,,,,,False
CMP00008555,WDR00010270,883da11463fffff,ATM000207,2024-11-30T16:57:28,89302.47,3534.0,True
CMP00008556,WDR00010271,8860a07861fffff,ATM001975,2024-12-13T00:35:23,403.25,4226.0,True
CMP00008556,WDR00010272,8860a07861fffff,ATM001975,2024-12-13T00:53:01,752.69,5284.0,True
CMP00008556,WDR00010273,883c30a5d3fffff,ATM001980,2024-12-13T01:22:23,797.81,7046.0,True
CMP00008557,WDR00010274,88618c782dfffff,ATM000096,2024-12-19T09:22:11,120722.91,1846.0,True
CMP00008558,WDR00010275,883da1025bfffff,ATM000593,2024-01-02T19:52:15,168387.13,610.0,True
CMP00008559,WDR00010276,883d9d1623fffff,ATM001913,2024-06-25T10:57:02,33765.14,5059.0,True
CMP00008559,WDR00010277,883d9d1623fffff,ATM001913,2024-06-25T11:10:07,17295.33,5844.0,True
CMP00008560,WDR00010278,8860145b49fffff,ATM000917,2024-04-09T12:19:32,26415.47,843.0,True
CMP00008561,WDR00010279,883da118c5fffff,ATM001870,2024-12-11T13:54:50,51303.4,486.0,True
CMP00008562,WDR00010280,88609a2587fffff,ATM001401,2024-07-27T11:14:06,11738.4,1534.0,True
