atm_id,latitude,longitude,state,city,h3_cell_res8,h3_cell_res9,source
ATM001513,21.553057,76.97898,Maharashtra,,8860930731fffff,8960930730fffff,SYNTHETIC_REFERENCE
ATM001514,25.128494,83.558851,Bihar,,883c12d461fffff,893c12d460fffff,SYNTHETIC_REFERENCE
ATM001515,31.678255,74.263909,Punjab,,88424db9b7fffff,89424db9b63ffff,SYNTHETIC_REFERENCE
ATM001516,25.589148,81.046779,Uttar Pradesh,,883d8845a5fffff,893d8845a5bffff,SYNTHETIC_REFERENCE
ATM001517,28.682208,77.16035,Delhi,,883da11641fffff,893da11641bffff,SYNTHETIC_REFERENCE
ATM001518,16.664034,75.75182,Maharashtra,,8860ae6abbfffff,8960ae6aba7ffff,SYNTHETIC_REFERENCE
ATM001519,18.330496,81.176257,Telangana,,883c968d5dfffff,893c968d5d7ffff,SYNTHETIC_REFERENCE
ATM001520,28.238944,77.618913,Rajasthan,,883da16631fffff,893da166307ffff,SYNTHETIC_REFERENCE
ATM001521,12.292166,78.62604,Tamil Nadu,,88618d2a13fffff,89618d2a137ffff,SYNTHETIC_REFERENCE
ATM001522,9.083307,76.533383,Kerala,,8860228d97fffff,8960228d973ffff,SYNTHETIC_REFERENCE
ATM001523,28.71169,77.161482,Delhi,,883da18cb9fffff,893da18cb83ffff,SYNTHETIC_REFERENCE
ATM001524,26.526458,74.152178,Rajasthan,,883db5d11bfffff,893db5d11a3ffff,SYNTHETIC_REFERENCE
ATM001525,23.039767,78.569952,Madhya Pradesh,,883d9e05a5fffff,893d9e05a43ffff,SYNTHETIC_REFERENCE
ATM001526,9.108757,76.893453,Kerala,,886022d449fffff,896022d448bffff,SYNTHETIC_REFERENCE
ATM001527,16.788973,73.30522,Maharashtra,,88608db105fffff,89608db104fffff,SYNTHETIC_REFERENCE
ATM001528,19.893981,85.415675,Odisha,,883c9d9843fffff,893c9d98423ffff,SYNTHETIC_REFERENCE
ATM001529,18.401388,74.897059,Maharashtra,,88608e99c3fffff,89608e99c2bffff,SYNTHETIC_REFERENCE
ATM001530,24.337393,77.053621,Madhya Pradesh,,883d952067fffff,893d952066fffff,SYNTHETIC_REFERENCE
ATM001531,18.036787,78.244168,Karnataka,,8860b100cbfffff,8960b100cabffff,SYNTHETIC_REFERENCE
ATM001532,18.81518,75.321437,Maharashtra,,886083ad49fffff,896083ad48bffff,SYNTHETIC_REFERENCE
ATM001533,18.822243,77.350523,Telangana,,8860860e33fffff,8960860e33bffff,SYNTHETIC_REFERENCE
ATM001534,22.283937,70.318837,Gujarat,,8842c04e93fffff,8942c04e937ffff,SYNTHETIC_REFERENCE
ATM001535,19.574197,77.249212,Telangana,,886082d963fffff,896082d9637ffff,SYNTHETIC_REFERENCE
ATM001536,19.138015,78.747508,Maharashtra,,8860b3c59bfffff,8960b3c59bbffff,SYNTHETIC_REFERENCE
ATM001537,22.331083,68.738039,Gujarat,,8842f16ca1fffff,8942f16ca8fffff,SYNTHETIC_REFERENCE
ATM001538,30.809123,76.105832,Haryana,,883d145833fffff,893d145832fffff,SYNTHETIC_REFERENCE
ATM001539,18.318164,78.1701,Telangana,,8860b170e1fffff,8960b170e13ffff,SYNTHETIC_REFERENCE
ATM001540,26.836137,80.261536,Uttar Pradesh,,883d8cb9b9fffff,893d8cb9b93ffff,SYNTHETIC_REFERENCE
ATM001541,16.107073,77.635257,Telangana,,8860a07543fffff,8960a075437ffff,SYNTHETIC_REFERENCE
ATM001542,20.959824,74.590506,Maharashtra,,8860982981fffff,89609829813ffff,SYNTHETIC_REFERENCE
ATM001543,22.230758,78.443221,Madhya Pradesh,,88609250ddfffff,89609250dd7ffff,SYNTHETIC_REFERENCE
ATM001544,25.558733,74.545129,Madhya Pradesh,,883db010e5fffff,893db010e53ffff,SYNTHETIC_REFERENCE
ATM001545,11.272444,76.688763,Tamil Nadu,,886033a883fffff,896033a8827ffff,SYNTHETIC_REFERENCE
ATM001546,11.851581,74.242622,Karnataka,,8860034569fffff,89600345693ffff,SYNTHETIC_REFERENCE
ATM001547,26.254735,86.460093,West Bengal,,883c1c4d23fffff,893c1c4d22fffff,SYNTHETIC_REFERENCE
ATM001548,8.348333,77.99539,Tamil Nadu,,88611bb49bfffff,89611bb49b7ffff,SYNTHETIC_REFERENCE
ATM001549,25.995162,76.309194,Madhya Pradesh,,883db120d3fffff,893db120d3bffff,SYNTHETIC_REFERENCE
ATM001550,22.039878,68.451512,Gujarat,,8842f3a19bfffff,8942f3a19a3ffff,SYNTHETIC_REFERENCE
ATM001551,24.059748,88.252691,West Bengal,,883cf472b3fffff,893cf472b3bffff,SYNTHETIC_REFERENCE
ATM001552,22.726172,70.294288,Gujarat,,8842c01533fffff,8942c01532bffff,SYNTHETIC_REFERENCE
ATM001553,17.093686,77.637157,Telangana,,8860a228cdfffff,8960a228cd7ffff,SYNTHETIC_REFERENCE
ATM001554,9.887272,75.058686,Kerala,,886005520dfffff,896005520d7ffff,SYNTHETIC_REFERENCE
ATM001555,12.316278,80.161725,Tamil Nadu,,88618c8d1bfffff,89618c8d1b7ffff,SYNTHETIC_REFERENCE
ATM001556,24.562343,73.649948,Gujarat,,8842cdb6e9fffff,8942cdb6e93ffff,SYNTHETIC_REFERENCE
ATM001557,27.645466,82.326579,Uttar Pradesh,,883c328f19fffff,893c328f197ffff,SYNTHETIC_REFERENCE
ATM001558,21.411947,72.173854,Gujarat,,8842dd0b21fffff,8942dd0b207ffff,SYNTHETIC_REFERENCE
ATM001559,10.606073,78.176271,Tamil Nadu,,886030d54dfffff,896030d54d7ffff,SYNTHETIC_REFERENCE
ATM001560,28.728658,79.14258,Uttar Pradesh,,883da89425fffff,893da894247ffff,SYNTHETIC_REFERENCE
ATM001561,17.635454,80.274527,Maharashtra,,8860b410a9fffff,8960b410a8bffff,SYNTHETIC_REFERENCE
ATM001562,20.358632,71.259496,Gujarat,,8842deab07fffff,8942deab077ffff,SYNTHETIC_REFERENCE
ATM001563,26.702965,88.380416,West Bengal,,883c1998a1fffff,893c1998a07ffff,SYNTHETIC_REFERENCE
ATM001564,11.105239,77.223951,Tamil Nadu,,8860339a93fffff,8960339a93bffff,SYNTHETIC_REFERENCE
ATM001565,25.868601,83.475568,Uttar Pradesh,,883c1632d9fffff,893c1632d9bffff,SYNTHETIC_REFERENCE
ATM001566,28.679609,77.108845,Delhi,,883da18dd5fffff,893da18dd5bffff,SYNTHETIC_REFERENCE
ATM001567,16.23731,72.733034,Maharashtra,,8860f628d7fffff,8960f628d73ffff,SYNTHETIC_REFERENCE
ATM001568,19.751109,78.745643,Telangana,,886094b349fffff,896094b348bffff,SYNTHETIC_REFERENCE
ATM001569,27.66217,77.605835,Uttar Pradesh,,883da33693fffff,893da336923ffff,SYNTHETIC_REFERENCE
ATM001570,28.213489,84.087507,Uttar Pradesh,,883c33a6abfffff,893c33a6aa3ffff,SYNTHETIC_REFERENCE
ATM001571,27.47209,77.958476,Uttar Pradesh,,883dae406dfffff,893dae406cbffff,SYNTHETIC_REFERENCE
ATM001572,18.185058,80.342024,Telangana,,8860b44f13fffff,8960b44f123ffff,SYNTHETIC_REFERENCE
ATM001573,18.201066,79.902653,Maharashtra,,8860b46c65fffff,8960b46c647ffff,SYNTHETIC_REFERENCE
ATM001574,18.4596,80.886921,Telangana,,883c969a6bfffff,893c969a6a3ffff,SYNTHETIC_REFERENCE
ATM001575,27.489238,70.655334,Rajasthan,,8842517addfffff,8942517add3ffff,SYNTHETIC_REFERENCE
ATM001576,25.22978,71.275796,Rajasthan,,8842e81041fffff,8942e810417ffff,SYNTHETIC_REFERENCE
ATM001577,19.526189,80.31764,Telangana,,883cb25859fffff,893cb258597ffff,SYNTHETIC_REFERENCE
ATM001578,25.023111,76.648504,Madhya Pradesh,,883d86472bfffff,893d86472b3ffff,SYNTHETIC_REFERENCE
ATM001579,16.777887,78.878544,Maharashtra,,8860b5b63bfffff,8960b5b6333ffff,SYNTHETIC_REFERENCE
ATM001580,26.413937,71.486948,Rajasthan,,8842edb963fffff,8942edb9627ffff,SYNTHETIC_REFERENCE
ATM001581,19.546381,72.934771,Maharashtra,,8842db4eb7fffff,8942db4eb6fffff,SYNTHETIC_REFERENCE
ATM001582,17.68749,76.489023,Maharashtra,,88608558d7fffff,89608558d47ffff,SYNTHETIC_REFERENCE
ATM001583,8.913771,80.237083,Tamil Nadu,,88611e4cc1fffff,89611e4cc07ffff,SYNTHETIC_REFERENCE
ATM001584,9.250036,76.734448,Tamil Nadu,,886022c433fffff,896022c4333ffff,SYNTHETIC_REFERENCE
ATM001585,24.951312,87.0684,Bihar,,883c1a183bfffff,893c1a183bbffff,SYNTHETIC_REFERENCE
ATM001586,10.440281,78.518205,Tamil Nadu,,8860347953fffff,8960347952bffff,SYNTHETIC_REFERENCE
ATM001587,8.296642,74.889521,Kerala,,88602e9b03fffff,89602e9b02bffff,SYNTHETIC_REFERENCE
ATM001588,18.453284,79.378239,Maharashtra,,8860b00067fffff,8960b000667ffff,SYNTHETIC_REFERENCE
ATM001589,21.265529,73.319665,Maharashtra,,8842d9aa2bfffff,8942d9aa2a7ffff,SYNTHETIC_REFERENCE
ATM001590,19.045524,80.179806,Maharashtra,,8860b675d9fffff,8960b675d83ffff,SYNTHETIC_REFERENCE
ATM001591,26.177012,83.3047,Uttar Pradesh,,883c16b761fffff,893c16b761bffff,SYNTHETIC_REFERENCE
ATM001592,8.835326,80.035117,Tamil Nadu,,88611e6307fffff,89611e63067ffff,SYNTHETIC_REFERENCE
ATM001593,23.556547,74.130407,Gujarat,,8842c98905fffff,8942c9890cfffff,SYNTHETIC_REFERENCE
ATM001594,19.93035,75.616253,Maharashtra,,88609ca837fffff,89609ca8373ffff,SYNTHETIC_REFERENCE
ATM001595,12.515633,75.516474,Kerala,,88601182c1fffff,89601182c73ffff,SYNTHETIC_REFERENCE
ATM001596,23.026601,80.167114,Madhya Pradesh,,883d9b8f69fffff,893d9b8f68fffff,SYNTHETIC_REFERENCE
ATM001597,16.880682,78.275256,Karnataka,,8860a2c6b3fffff,8960a2c6b2bffff,SYNTHETIC_REFERENCE
ATM001598,16.910735,79.223384,Maharashtra,,8860b58719fffff,8960b587193ffff,SYNTHETIC_REFERENCE
ATM001599,28.595968,77.484839,Uttar Pradesh,,883da13315fffff,893da133153ffff,SYNTHETIC_REFERENCE
ATM001600,18.078228,74.946953,Maharashtra,,88608128d9fffff,89608128d93ffff,SYNTHETIC_REFERENCE
ATM001601,17.548739,80.758459,Maharashtra,,88619a6d27fffff,8960b4d21b7ffff,SYNTHETIC_REFERENCE
ATM001602,27.627997,75.81555,Rajasthan,,883da04153fffff,893da04152fffff,SYNTHETIC_REFERENCE
ATM001603,30.238662,79.866734,Uttar Pradesh,,883d1e0d2dfffff,893d1e0d2c7ffff,SYNTHETIC_REFERENCE
ATM001604,17.132697,75.998842,Karnataka,,886085a9e3fffff,896085a9e23ffff,SYNTHETIC_REFERENCE
ATM001605,21.973762,82.502011,Odisha,,883ca26857fffff,893ca26857bffff,SYNTHETIC_REFERENCE
ATM001606,28.873843,76.931263,Delhi,,883da182c9fffff,893da182c9bffff,SYNTHETIC_REFERENCE
ATM001607,9.700614,76.7661,Kerala,,8860225893fffff,8960225893bffff,SYNTHETIC_REFERENCE
ATM001608,18.120033,77.648154,Maharashtra,,886084594bfffff,896084594b3ffff,SYNTHETIC_REFERENCE
ATM001609,17.622751,80.243717,Telangana,,8860b410bbfffff,8960b410bb3ffff,SYNTHETIC_REFERENCE
ATM001610,9.355822,76.439678,Tamil Nadu,,8860220e6dfffff,8960220e6c7ffff,SYNTHETIC_REFERENCE
ATM001611,17.519548,76.536762,Maharashtra,,8860855235fffff,89608552343ffff,SYNTHETIC_REFERENCE
ATM001612,16.675328,75.544818,Maharashtra,,8860aa9921fffff,8960aa9920fffff,SYNTHETIC_REFERENCE
ATM001613,28.599992,76.834435,Delhi,,883da1d491fffff,893da1d490fffff,SYNTHETIC_REFERENCE
ATM001614,22.783213,73.771364,Gujarat,,8842c86441fffff,8942c864407ffff,SYNTHETIC_REFERENCE
ATM001615,16.422146,79.651013,Telangana,,88619bad2bfffff,89619bad2a3ffff,SYNTHETIC_REFERENCE
ATM001616,27.786122,73.190145,Rajasthan,,88425822adfffff,89425822ac7ffff,SYNTHETIC_REFERENCE
ATM001617,18.6745,78.883999,Telangana,,8860b3931bfffff,8960b3931a7ffff,SYNTHETIC_REFERENCE
ATM001618,18.829679,72.66103,Maharashtra,,88608b0621fffff,89608b0620bffff,SYNTHETIC_REFERENCE
ATM001619,16.372869,77.042176,Karnataka,,8860a38d97fffff,8960a38d973ffff,SYNTHETIC_REFERENCE
ATM001620,23.764966,79.798701,Uttar Pradesh,,883d98ae05fffff,893d98ae053ffff,SYNTHETIC_REFERENCE
ATM001621,21.865804,76.092113,Maharashtra,,883d9240a5fffff,893d9240a53ffff,SYNTHETIC_REFERENCE
ATM001622,10.508949,77.165818,Kerala,,886031c84bfffff,896031c84b7ffff,SYNTHETIC_REFERENCE
ATM001623,23.399405,71.867042,Gujarat,,8842ccca61fffff,8942ccca61bffff,SYNTHETIC_REFERENCE
ATM001624,28.798902,77.31862,Delhi,,883da1b8d7fffff,893da1b8d73ffff,SYNTHETIC_REFERENCE
ATM001625,14.752528,76.185498,Karnataka,,886012658bfffff,896012658afffff,SYNTHETIC_REFERENCE
ATM001626,17.382809,81.163495,Telangana,,88619a452dfffff,89619a452cfffff,SYNTHETIC_REFERENCE
ATM001627,28.310447,77.632495,Uttar Pradesh,,883da1290bfffff,893da1290a3ffff,SYNTHETIC_REFERENCE
ATM001628,21.122942,76.588648,Maharashtra,,88609ed061fffff,89609ed0607ffff,SYNTHETIC_REFERENCE
ATM001629,23.974402,81.177851,Uttar Pradesh,,883d99261dfffff,893d99261cbffff,SYNTHETIC_REFERENCE
ATM001630,23.877836,89.423223,West Bengal,,883cf0aedbfffff,893cf0aedb3ffff,SYNTHETIC_REFERENCE
ATM001631,28.501997,77.295879,Delhi,,883da10725fffff,893da107247ffff,SYNTHETIC_REFERENCE
ATM001632,11.167288,76.423902,Tamil Nadu,,886006d8c7fffff,896006d8c7bffff,SYNTHETIC_REFERENCE
ATM001633,29.997286,74.011014,Rajasthan,,8842484425fffff,89424844257ffff,SYNTHETIC_REFERENCE
ATM001634,28.559894,75.955161,Haryana,,883da5483dfffff,893da5483c3ffff,SYNTHETIC_REFERENCE
ATM001635,21.09029,75.130696,Maharashtra,,886098476bfffff,896098476a7ffff,SYNTHETIC_REFERENCE
ATM001636,12.929467,74.593728,Karnataka,,88601c4309fffff,89601c4308fffff,SYNTHETIC_REFERENCE
ATM001637,13.65523,77.588221,Karnataka,,886016c59bfffff,896016c59b7ffff,SYNTHETIC_REFERENCE
ATM001638,24.18827,86.887178,West Bengal,,883ca98ce1fffff,893ca98ce17ffff,SYNTHETIC_REFERENCE
ATM001639,18.597688,83.42965,Odisha,,883c91465bfffff,893c91465abffff,SYNTHETIC_REFERENCE
ATM001640,29.985478,79.607003,Uttar Pradesh,,883d1e4e6dfffff,893d1e4e6d3ffff,SYNTHETIC_REFERENCE
ATM001641,27.461997,85.677629,Bihar,,883c02033bfffff,893c02033a3ffff,SYNTHETIC_REFERENCE
ATM001642,22.139151,81.842033,Madhya Pradesh,,883cb524e5fffff,893cb524e4fffff,SYNTHETIC_REFERENCE
ATM001643,26.676452,82.393502,Uttar Pradesh,,883d89b8d3fffff,893d89b8d27ffff,SYNTHETIC_REFERENCE
ATM001644,19.833217,77.405719,Telangana,,8860953aebfffff,8960953aeafffff,SYNTHETIC_REFERENCE
ATM001645,16.196448,80.153873,Telangana,,88619b82ebfffff,89619b82eb3ffff,SYNTHETIC_REFERENCE
ATM001646,30.345475,74.452904,Punjab,,88424838d3fffff,89424838d33ffff,SYNTHETIC_REFERENCE
ATM001647,23.771597,77.166035,Uttar Pradesh,,883d91d5adfffff,893d91d5ac3ffff,SYNTHETIC_REFERENCE
ATM001648,25.914568,86.52429,West Bengal,,883c1ea863fffff,893c1ea862fffff,SYNTHETIC_REFERENCE
ATM001649,14.827272,76.787125,Karnataka,,886012413bfffff,896012413abffff,SYNTHETIC_REFERENCE
ATM001650,28.614176,76.816264,Delhi,,883da1d4d1fffff,893da1d4d07ffff,SYNTHETIC_REFERENCE
ATM001651,19.012356,77.243104,Telangana,,8860867539fffff,89608675397ffff,SYNTHETIC_REFERENCE
ATM001652,12.290394,79.862548,Tamil Nadu,,88618caa8dfffff,89618caa853ffff,SYNTHETIC_REFERENCE
ATM001653,23.610472,78.712774,Madhya Pradesh,,883d9eb6b3fffff,893d9eb6b2fffff,SYNTHETIC_REFERENCE
ATM001654,23.866504,77.425036,Madhya Pradesh,,883d911211fffff,893d9112107ffff,SYNTHETIC_REFERENCE
ATM001655,27.139759,87.680274,Bihar,,883c1d1ad7fffff,893c1d1ad6fffff,SYNTHETIC_REFERENCE
ATM001656,17.749225,77.705079,Maharashtra,,886084c167fffff,896084c167bffff,SYNTHETIC_REFERENCE
ATM001657,28.863454,77.377235,Delhi,,883da1a223fffff,893da1a223bffff,SYNTHETIC_REFERENCE
ATM001658,18.857338,76.358446,Maharashtra,,886082b6d5fffff,896082b6d0bffff,SYNTHETIC_REFERENCE
ATM001659,16.942647,81.131375,Telangana,,88619a1183fffff,89619a1182bffff,SYNTHETIC_REFERENCE
ATM001660,8.885479,78.577301,Tamil Nadu,,88611bc5e1fffff,89611bc5e0fffff,SYNTHETIC_REFERENCE
ATM001661,16.958456,78.343934,Telangana,,8860a2c511fffff,8960a2c5113ffff,SYNTHETIC_REFERENCE
ATM001662,25.915774,78.289378,Rajasthan,,883d80372dfffff,893d803721bffff,SYNTHETIC_REFERENCE
ATM001663,18.063838,84.929105,Odisha,,883c9e2565fffff,893c9e2565bffff,SYNTHETIC_REFERENCE
ATM001664,16.128462,73.882523,Maharashtra,,8860aba099fffff,8960aba0983ffff,SYNTHETIC_REFERENCE
ATM001665,28.619781,77.106276,Delhi,,883da11291fffff,893da11290bffff,SYNTHETIC_REFERENCE
ATM001666,16.861049,78.497474,Telangana,,8860a2d545fffff,8960a2d544fffff,SYNTHETIC_REFERENCE
ATM001667,16.156589,75.116724,Maharashtra,,8860a840cbfffff,8960a840cbbffff,SYNTHETIC_REFERENCE
ATM001668,30.169253,84.179776,Uttar Pradesh,,883c22bb03fffff,893c22bb037ffff,SYNTHETIC_REFERENCE
ATM001669,9.74044,76.28422,Kerala,,88602261adfffff,89602261acfffff,SYNTHETIC_REFERENCE
ATM001670,27.210705,83.330301,Bihar,,883c334929fffff,893c334928fffff,SYNTHETIC_REFERENCE
ATM001671,30.275256,77.439946,Haryana,,883d104555fffff,893d1045543ffff,SYNTHETIC_REFERENCE
ATM001672,18.238364,82.384831,Odisha,,883c9009adfffff,893c9009ad7ffff,SYNTHETIC_REFERENCE
ATM001673,30.129149,81.085305,Uttar Pradesh,,883d1aa0d7fffff,893d1aa0d63ffff,SYNTHETIC_REFERENCE
ATM001674,11.697957,75.185107,Karnataka,,8860021297fffff,89600212973ffff,SYNTHETIC_REFERENCE
ATM001675,28.624972,77.215745,Delhi,,883da1140dfffff,893da1140c7ffff,SYNTHETIC_REFERENCE
ATM001676,28.278755,78.259709,Rajasthan,,883daeb15bfffff,893daeb15a7ffff,SYNTHETIC_REFERENCE
ATM001677,16.978796,79.406702,Telangana,,8860b5836bfffff,8960b5836a7ffff,SYNTHETIC_REFERENCE
ATM001678,15.279932,75.865968,Karnataka,,8860ac0b61fffff,8960ac0b60fffff,SYNTHETIC_REFERENCE
ATM001679,20.878145,74.357976,Gujarat,,8860995927fffff,8960995927bffff,SYNTHETIC_REFERENCE
ATM001680,12.793245,78.243165,Tamil Nadu,,8861891765fffff,89618917647ffff,SYNTHETIC_REFERENCE
ATM001681,27.662393,78.727184,Uttar Pradesh,,883daa9359fffff,893daa93593ffff,SYNTHETIC_REFERENCE
ATM001682,26.915267,75.615737,Rajasthan,,883da2ced3fffff,893da2ced2bffff,SYNTHETIC_REFERENCE
ATM001683,10.933419,80.260169,Tamil Nadu,,8861a86699fffff,8961a866993ffff,SYNTHETIC_REFERENCE
ATM001684,11.462379,77.720992,Tamil Nadu,,886032a013fffff,896032a0127ffff,SYNTHETIC_REFERENCE
ATM001685,28.827849,78.295515,Uttar Pradesh,,883dac18b5fffff,893dac18b4bffff,SYNTHETIC_REFERENCE
ATM001686,23.69174,87.35314,West Bengal,,883ca966d7fffff,893ca966d77ffff,SYNTHETIC_REFERENCE
ATM001687,18.363565,79.088773,Maharashtra,,8860b03155fffff,8960b0315cfffff,SYNTHETIC_REFERENCE
ATM001688,14.940794,77.652466,Karnataka,,8860a50867fffff,8960a508677ffff,SYNTHETIC_REFERENCE
ATM001689,24.785987,87.334071,West Bengal,,883c1a72a1fffff,893c1a72a17ffff,SYNTHETIC_REFERENCE
ATM001690,12.554883,77.176988,Tamil Nadu,,8860140049fffff,89601400483ffff,SYNTHETIC_REFERENCE
ATM001691,25.048243,80.834222,Uttar Pradesh,,883d8a1731fffff,893d8a1731bffff,SYNTHETIC_REFERENCE
ATM001692,28.530425,76.805452,Delhi,,883da1d5bbfffff,893da1d5b33ffff,SYNTHETIC_REFERENCE
ATM001693,11.665636,78.295485,Tamil Nadu,,886032d489fffff,896032d4893ffff,SYNTHETIC_REFERENCE
ATM001694,24.039452,89.771177,West Bengal,,883cf1d439fffff,893cf1d4393ffff,SYNTHETIC_REFERENCE
ATM001695,28.6856,77.318059,Delhi,,883da1ab09fffff,893da1ab08fffff,SYNTHETIC_REFERENCE
ATM001696,20.741471,71.786001,Gujarat,,8842d8d681fffff,8942d8d680fffff,SYNTHETIC_REFERENCE
ATM001697,29.249453,74.631331,Rajasthan,,88424a2eb1fffff,89424a2eb03ffff,SYNTHETIC_REFERENCE
ATM001698,20.195291,75.687962,Maharashtra,,88609c0c53fffff,89609c0c53bffff,SYNTHETIC_REFERENCE
ATM001699,24.137902,80.480042,Uttar Pradesh,,883d998e07fffff,893d998e06bffff,SYNTHETIC_REFERENCE
ATM001700,17.417366,80.754947,Telangana,,88619a6e05fffff,89619a6e043ffff,SYNTHETIC_REFERENCE
ATM001701,21.222378,74.290426,Gujarat,,88609b8d53fffff,89609b8d53bffff,SYNTHETIC_REFERENCE
ATM001702,29.898594,71.679158,Rajasthan,,884243b25dfffff,894243b25c3ffff,SYNTHETIC_REFERENCE
ATM001703,14.001558,78.119556,Karnataka,,88618b31e5fffff,89618b31e57ffff,SYNTHETIC_REFERENCE
ATM001704,21.786382,76.280545,Maharashtra,,883d92792bfffff,893d92792abffff,SYNTHETIC_REFERENCE
ATM001705,25.311179,74.129627,Rajasthan,,883db0ca2dfffff,893db0ca2cbffff,SYNTHETIC_REFERENCE
ATM001706,16.345608,75.257983,Karnataka,,8860a84b63fffff,8960a84b62fffff,SYNTHETIC_REFERENCE
ATM001707,28.768237,76.830994,Delhi,,883da198d1fffff,893da198d13ffff,SYNTHETIC_REFERENCE
ATM001708,15.915485,75.806188,Maharashtra,,8860aea125fffff,8960aea1243ffff,SYNTHETIC_REFERENCE
ATM001709,10.044103,77.494096,Tamil Nadu,,886035784dfffff,896035784dbffff,SYNTHETIC_REFERENCE
ATM001710,10.458691,75.633907,Kerala,,886004783bfffff,896004783b3ffff,SYNTHETIC_REFERENCE
ATM001711,24.82658,79.351969,Uttar Pradesh,,883d9d984bfffff,893d9d984b7ffff,SYNTHETIC_REFERENCE
ATM001712,30.019311,73.117798,Rajasthan,,88424ea9b3fffff,89424ea9b3bffff,SYNTHETIC_REFERENCE
ATM001713,18.446162,77.385323,Maharashtra,,886086b803fffff,896086b8027ffff,SYNTHETIC_REFERENCE
ATM001714,24.623368,69.722088,Gujarat,,8842eed161fffff,8942eed1603ffff,SYNTHETIC_REFERENCE
ATM001715,11.847052,79.135537,Tamil Nadu,,88618d80b7fffff,89618d80b6bffff,SYNTHETIC_REFERENCE
ATM001716,18.29003,77.563171,Telangana,,8860868645fffff,89608686447ffff,SYNTHETIC_REFERENCE
ATM001717,11.822798,76.462788,Tamil Nadu,,8860159135fffff,8960159134bffff,SYNTHETIC_REFERENCE
ATM001718,29.567271,76.792702,Haryana,,883d12d19bfffff,893d12d19a7ffff,SYNTHETIC_REFERENCE
ATM001719,24.955692,83.396327,Uttar Pradesh,,883c12d853fffff,893c12d8527ffff,SYNTHETIC_REFERENCE
ATM001720,15.794264,79.603647,Maharashtra,,88619970e5fffff,89619970e4bffff,SYNTHETIC_REFERENCE
ATM001721,25.773053,84.366181,Bihar,,883c1071c1fffff,893c1071c13ffff,SYNTHETIC_REFERENCE
ATM001722,8.83578,80.108559,Tamil Nadu,,88611e7a85fffff,89611e7a85bffff,SYNTHETIC_REFERENCE
ATM001723,27.839796,75.11719,Haryana,,883da6aabbfffff,893da6aaba7ffff,SYNTHETIC_REFERENCE
ATM001724,21.699983,72.10748,Gujarat,,8842dd12e9fffff,8942dd12e87ffff,SYNTHETIC_REFERENCE
ATM001725,24.259846,75.105663,Madhya Pradesh,,883d949067fffff,893d9490663ffff,SYNTHETIC_REFERENCE
ATM001726,16.987885,78.178882,Telangana,,8860a21aa3fffff,8960a21aa3bffff,SYNTHETIC_REFERENCE
ATM001727,22.717194,87.603463,West Bengal,,883cf648dbfffff,893cf648da7ffff,SYNTHETIC_REFERENCE
ATM001728,29.923304,75.174104,Haryana,,88424b1683fffff,89424b1683bffff,SYNTHETIC_REFERENCE
ATM001729,10.116734,77.802761,Tamil Nadu,,8860354a67fffff,8960354a62bffff,SYNTHETIC_REFERENCE
ATM001730,30.23755,84.255464,Uttar Pradesh,,883c22bacbfffff,893c22bacbbffff,SYNTHETIC_REFERENCE
ATM001731,29.020949,78.836608,Uttar Pradesh,,883dac3567fffff,893dac3566bffff,SYNTHETIC_REFERENCE
ATM001732,23.969457,79.408471,Uttar Pradesh,,883d9d494dfffff,893d9d494dbffff,SYNTHETIC_REFERENCE
ATM001733,25.340882,80.845036,Uttar Pradesh,,883d8a86b5fffff,893d8a86b47ffff,SYNTHETIC_REFERENCE
ATM001734,16.966323,77.948286,Karnataka,,8860a20505fffff,8960a205053ffff,SYNTHETIC_REFERENCE
ATM001735,12.746752,77.67467,Tamil Nadu,,886014cb67fffff,896014cb663ffff,SYNTHETIC_REFERENCE
ATM001736,11.879789,77.48262,Tamil Nadu,,8860322e41fffff,8960322e403ffff,SYNTHETIC_REFERENCE
ATM001737,16.049713,80.076418,Telangana,,88619b96bbfffff,89619b96bafffff,SYNTHETIC_REFERENCE
ATM001738,20.145207,70.77785,Gujarat,,8842dec0c9fffff,8942dec0c97ffff,SYNTHETIC_REFERENCE
ATM001739,17.708027,78.355034,Maharashtra,,8860b18531fffff,8960b185307ffff,SYNTHETIC_REFERENCE
ATM001740,20.503971,75.123985,Maharashtra,,8860988e29fffff,8960988e667ffff,SYNTHETIC_REFERENCE
ATM001741,29.100226,79.233767,Uttar Pradesh,,883dad52abfffff,893dad52ab7ffff,SYNTHETIC_REFERENCE
ATM001742,26.21355,75.897763,Rajasthan,,883db1b8b7fffff,893db1b8b63ffff,SYNTHETIC_REFERENCE
ATM001743,28.28115,84.504,Uttar Pradesh,,883c068961fffff,893c0689607ffff,SYNTHETIC_REFERENCE
ATM001744,13.153611,77.046662,Karnataka,,8860146969fffff,8960146969bffff,SYNTHETIC_REFERENCE
ATM001745,18.299696,80.951904,Telangana,,883c96d695fffff,893c96d694fffff,SYNTHETIC_REFERENCE
ATM001746,22.0069,80.615824,Madhya Pradesh,,883cb5d835fffff,893cb5d8357ffff,SYNTHETIC_REFERENCE
ATM001747,19.236919,74.879727,Maharashtra,,88609d94b1fffff,89609d94b0bffff,SYNTHETIC_REFERENCE
